Mes,Año,Observado,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,EC-Earth3,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-CM4,GFDL-CM4_gr2,GFDL-ESM4,HadGEM3-GC31-LL,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-MM
6,2004,14.702,14.15562742,14.32005679,14.11798654,14.4852793,14.1884508,12.49504398,12.27405583,12.62224342,14.25590506,13.41761156,14.78658409,15.07095985,13.58849563,14.26442837,13.86220828,14.50874902,14.85730552,14.93214376,13.49604154,14.15502752,13.14442999,12.6793595,13.35442326,14.56696356,14.92511231,11.95433623,14.23223601,13.94315937,15.90191463
7,2004,13.38193548,13.46583997,13.90608233,11.79733812,13.61805638,12.50456617,13.07512689,13.92219753,13.53099611,13.73790094,13.4714236,14.76438186,12.23612412,14.55472677,12.83896149,12.53631673,12.88990775,13.5745002,14.57533252,13.8637394,14.13759957,13.50030578,13.13405033,12.18495048,13.66262332,14.06722237,12.45463991,11.94566554,12.82854922,14.25085376
8,2004,13.91483871,14.73237625,15.44005863,13.66287873,14.44391256,13.63742252,14.94112024,12.10206087,12.72983679,13.0774267,13.33326543,13.63963844,11.78675559,14.03257159,13.4020754,13.07239711,15.96447559,13.90691702,14.71572436,14.72996151,15.41808303,14.74931567,13.72269588,14.41953452,13.12450296,14.07473081,14.41269938,12.56983619,16.12023238,17.08933331
9,2004,15.99433333,16.08706735,14.46220048,14.04377758,16.07008969,15.7918666,16.86879071,14.12346334,13.52908734,16.18145855,14.50230204,14.15511761,15.53303529,16.39409412,15.70244959,15.5148633,16.64615874,15.57292958,15.21518304,15.14488668,15.69140964,16.21912878,15.35218662,14.65669406,15.98777965,15.9490161,15.82641475,15.43320461,15.60625198,16.74503085
10,2004,15.80129032,16.70387899,16.52636467,16.82790648,17.70445958,15.49785801,16.70226064,15.89185215,16.57491147,16.04930115,15.42324556,16.19935285,16.15211281,17.34735404,17.02194201,17.01408514,17.19878133,17.34526794,15.90606643,16.92831862,16.91185568,16.4581571,17.18795355,16.83057084,16.0629989,15.20957143,16.82289834,16.7494827,16.06235754,15.75559883
11,2004,17.19566667,17.67286281,18.28987794,17.23431471,18.2088218,17.65406926,17.65311423,17.34425578,17.59590877,17.5738296,17.23788565,17.74582434,17.91601435,18.11306226,17.24714826,17.32650432,17.73196459,17.77894801,18.83285788,17.03398307,17.48852858,17.51679693,18.61199379,17.74795769,18.2000268,17.24750718,17.45340155,18.52591362,18.04946624,17.69690115
12,2004,18.79967742,19.24406359,19.71839393,19.28831907,19.8659339,19.70347894,18.69787494,18.45351656,18.40716221,19.42495058,19.329306,18.84975766,19.04943563,19.36924926,19.83601238,19.85581456,18.7398966,19.12546051,20.25462647,18.76159056,18.84045177,19.81990228,19.45685234,19.88750463,19.24572868,19.09692258,18.58571505,20.09648152,20.03548678,19.22223717
1,2005,19.95387097,19.92568849,20.8424132,20.61916816,20.19731342,20.09442388,19.37717869,19.97647874,18.80728779,20.02881796,20.04901678,20.58809057,19.59300457,20.23465696,19.89853606,19.89382037,19.60865845,19.62743633,21.0654159,20.11899192,19.7950233,20.1543036,20.21951191,20.32163083,19.86460697,19.93518805,19.38591131,19.7560865,21.34535606,20.20592125
2,2005,20.89142857,19.30486549,20.27321703,20.53935711,19.89249791,19.76148297,19.04660591,19.41254322,19.25307868,19.69144752,19.75932218,20.52266411,19.24799188,19.50516684,18.96095926,19.23410579,19.37266433,19.69471012,20.18511352,20.19237223,20.49389981,19.58003461,19.98670135,20.26741626,20.01363346,20.57269711,19.48093087,19.39698057,20.62422637,20.2438349
3,2005,19.20419355,19.4219977,20.01990277,19.32356922,19.62974202,18.68909324,18.20457118,18.30784646,18.25594613,18.26730186,19.85396644,19.36222306,18.79577258,19.21221611,19.38447895,19.18986632,18.86598141,19.05010304,20.15605775,19.59119702,18.95374317,18.80312316,19.71222419,19.46552022,18.72455848,18.18566373,18.23134339,19.00059056,20.2713042,19.40202292
4,2005,17.269,17.76701566,17.87021301,16.49381787,17.57945566,16.8175163,16.7276432,16.09258694,16.91036834,17.62328327,17.42112402,17.54445375,18.19554776,17.54143634,17.13906743,17.2227598,16.70026258,17.56903566,16.69312216,16.87420427,17.20202573,16.97472872,17.43561621,17.54223725,17.36177254,16.56908388,17.60630369,16.53927521,17.47315171,17.46891567
5,2005,14.4816129,15.68195299,15.09702186,15.82615866,14.51478463,15.5091433,15.76629179,15.43289687,14.67745461,15.85309564,16.34990446,16.21976489,14.36954532,15.60190375,16.32080873,16.28461271,15.63363005,15.788885,15.69370076,15.51109145,15.40449129,15.4619288,15.6526892,15.90151254,15.27690912,14.91527837,16.13745572,14.65699834,16.59012308,16.58787291
6,2005,14.836,14.61186652,15.40644453,12.59487623,14.07627222,14.25025349,13.17921184,12.72994698,13.55314717,14.16994931,14.51910391,15.18119192,14.06498386,13.61447002,13.27369401,12.92681913,14.39430784,15.24934713,14.42142848,14.69794573,14.08926934,15.21279174,12.92125126,15.5660182,12.09409286,14.99939733,12.27437277,14.91878428,14.11384518,14.53955894
7,2005,13.02032258,14.88531627,13.32547461,12.82744051,13.58404332,14.98505192,13.15321919,13.13827518,10.93881157,12.44117853,14.86350701,15.3709668,14.76628085,13.30168393,14.05265316,13.88027377,14.35267164,13.909529,12.75127923,11.90715682,12.33928946,15.14486237,14.1470731,12.31844267,12.07786732,11.77070728,13.45677004,14.62661513,12.85420094,14.41266135
8,2005,14.82483871,15.31258928,15.66711563,13.00397234,14.53696344,15.09405942,15.20268527,14.23135698,14.39604661,13.58628513,14.98962609,13.94073243,14.73107857,14.06216066,14.1766128,14.31068002,13.7161462,14.78646398,15.85384128,13.83845943,15.83023175,14.52152332,12.0373241,14.06071567,12.64959812,14.73174045,13.78765822,12.97507708,14.74008361,14.1595156
9,2005,13.527,15.97979692,14.8363656,15.17228358,16.60522949,16.04108865,15.77682338,14.59507039,15.82515649,14.44959824,16.03805029,15.6635208,16.44641209,15.59480651,15.41063757,15.21784338,14.47786681,16.58985612,15.37996224,14.94588305,16.08550663,17.28728619,15.43745994,15.88347448,15.27867921,16.23577455,15.28328968,15.0216528,14.9147771,16.94068043
10,2005,14.98451613,17.07837458,16.89856271,16.52531784,16.97364718,17.03245364,15.90692161,15.23545682,15.42306135,16.52266127,16.7093737,16.9909057,15.30642953,15.47666845,16.96668998,17.17941384,16.72460417,16.65314253,16.80669448,15.26156946,16.56973661,16.56755391,15.2072259,17.31744409,16.5656479,16.80164181,16.8176618,16.73922081,15.91046788,16.96587408
11,2005,17.35633333,19.42350118,17.83870599,17.85510828,17.38917856,19.08461434,17.762808,17.01516031,16.77921493,18.0103078,17.19649154,17.23981297,18.13297161,16.83260998,17.65131166,17.89734645,17.34190427,18.07478236,18.71045587,17.87550243,16.93401439,17.02070366,17.34061271,17.44371313,17.53833648,18.02101799,18.01918943,17.34716304,17.70588776,18.50082687
12,2005,18.21354839,20.22267942,18.62152852,19.63383489,19.78312013,19.91666304,18.37559571,18.97445662,18.84879943,18.61220262,19.19576253,20.05583318,19.51491006,18.90873072,19.88031743,20.10347251,18.70161433,19.53860283,18.80911379,19.40232954,18.48666822,19.74345241,18.8863383,19.6007818,18.85749306,19.30811815,18.79926882,19.5421671,20.17659193,18.47725982
1,2006,20.09451613,20.15239822,20.85544065,20.29847977,20.83712162,20.98124029,19.2222859,20.30587175,19.646762,20.37677533,19.64635461,20.56500938,19.38671415,19.90992358,20.25789505,20.41329772,20.17820964,20.40843005,20.25604898,20.15340758,20.33993552,20.11707473,19.05975367,21.1928863,20.5083861,19.80271619,20.32173666,19.28890597,20.23541613,19.61644149
2,2006,20.74535714,19.93599802,19.85137944,19.67239185,20.77320136,19.96949288,19.57575498,20.35260765,18.80496263,19.77379387,19.68516941,19.61803687,18.16976954,19.19370862,20.23025608,20.0991619,19.5504261,19.98529529,19.91560021,18.82885499,19.0773711,18.9695494,19.78316171,20.79322717,19.80801208,20.13677799,19.90945546,19.60843708,19.89157572,19.81408589
3,2006,19.29677419,18.63860139,18.75488982,18.49662069,19.51396116,18.62977824,18.04728382,19.50546885,17.5397382,19.19748657,18.69714692,20.12373581,18.66322905,18.42011412,19.01989711,18.96092997,18.84673657,19.92781616,19.32744491,17.9067892,19.05483359,19.72972084,18.66986689,18.93423236,19.16687735,18.62858418,18.10798979,18.97469205,18.76999713,19.50707407
4,2006,17.00766667,18.04107089,16.34669934,17.62981755,17.50263292,17.43448821,16.96561227,17.38086148,17.23024767,17.62330309,16.81821262,18.6149316,16.99004106,16.87756536,16.83672988,16.72553863,17.01285198,17.69237145,16.99935543,16.7271534,17.82909605,18.37790948,16.80288968,16.86578385,16.53259061,16.28097971,16.67787221,16.87003242,16.66768523,16.6196342
5,2006,15.63193548,16.33160732,15.77922042,15.55179244,16.26188703,16.0709477,14.7275339,15.14210082,15.1603944,15.10256084,15.42186217,15.62774412,15.60976415,15.33753849,15.5785872,15.51318968,14.72658711,16.15388172,15.66043004,15.38381987,15.30090974,16.8696553,15.04499068,15.50112967,15.72114209,15.25511607,15.20168305,14.88298104,15.81198769,15.95899097
6,2006,14.52666667,13.55518151,13.32526783,12.05640238,13.77957928,15.00484171,14.60205332,13.22640361,12.6479489,14.7298294,13.79985037,14.21044212,13.30207462,15.31285303,14.50695305,14.47802707,12.56850092,13.76275013,15.10723265,14.69012437,15.47833416,14.34810206,13.88203781,14.8486166,14.00899609,14.47719369,14.08968869,14.53515496,14.18438145,14.18653749
7,2006,14.61354839,13.79717038,13.70697284,13.69067564,12.26570578,14.00479013,14.26178081,14.79900881,12.60289185,13.07607459,12.51267451,11.9142684,13.35374285,12.62087369,13.12533943,12.94163221,12.01370119,14.64620066,13.66145874,13.94608128,14.3085922,13.98120469,12.78144246,15.41555741,14.33181619,13.02161571,13.0498205,12.72290584,13.69044416,13.79313073
8,2006,14.53387097,15.65713851,14.80978496,15.00700779,13.22160025,13.966748,16.02491379,15.54167507,15.19626719,14.62372309,12.71141101,15.5861725,15.90437736,15.07066677,15.18222004,15.11472199,13.12498539,15.2593086,15.24260639,14.03403144,13.4003474,14.73254788,13.91290826,15.22842042,13.86880195,14.61618897,13.69030259,15.32579444,14.71387136,13.58566767
9,2006,15.977,15.74067856,14.96227129,15.0238795,14.51152312,15.83503669,16.18768196,15.57702376,15.30840163,15.80105004,15.50425833,15.54345661,15.86592079,16.31091123,15.60444048,15.54259299,15.16498146,15.93643312,16.13793756,15.16865618,15.00699928,15.08501993,16.72771533,15.94656046,15.68322756,16.03467366,14.32375333,14.75096179,14.97141149,15.0065411
10,2006,16.57548387,16.82029148,16.98147726,16.58923074,16.39344993,17.41203189,16.80368236,16.580234,16.92365882,17.05343962,16.31437759,17.26206976,16.08913265,16.94856844,17.11735543,16.9590349,16.49850931,16.55263674,17.63170251,16.28171331,16.95916258,16.35841192,17.42749489,17.25396918,16.60877315,16.70345388,16.94711688,17.35107672,16.10442135,15.53159654
11,2006,17.47933333,17.0036521,17.53199746,17.67077034,18.05364139,18.43218989,18.58475699,18.10916759,19.11345657,17.71631874,18.01388322,17.27213581,18.79538275,17.40893141,17.44901537,17.47421537,18.09588787,18.27596517,18.22284729,17.78389653,19.0414019,17.20928946,17.90627743,18.48410752,17.72546336,17.6722558,17.40696524,18.62016146,17.9404034,18.36498165
12,2006,18.87774194,18.49945886,19.76343927,19.11466182,19.09180163,19.47782224,18.93176949,19.61711151,19.67540782,18.83581463,19.53575789,18.97277211,19.79382935,19.09585316,19.97773624,19.91245918,19.32688442,19.30225865,20.10649147,19.52214318,19.25113112,18.80926694,19.71800861,18.99734698,17.86233287,18.63176157,19.97273046,20.02479824,18.60618765,20.04538998
1,2007,20.43483871,19.15655431,20.20182204,19.52525408,19.46207295,20.43333745,19.75895268,19.83942325,20.84814151,20.25182116,19.97819582,20.06644221,20.96663047,19.55418199,20.49293743,20.45418957,19.58682892,21.4049042,20.09175828,20.35769535,20.25665323,20.31908653,20.86318129,19.69758086,19.51912072,19.76095325,20.04131122,19.52518736,19.74103681,20.02080403
2,2007,20.15678571,18.9440183,19.1323243,20.00049863,20.10362961,20.44461118,19.45886557,20.10183837,20.41360979,20.00973457,19.98836305,20.14431284,20.29413794,19.86536429,19.52735964,19.64715896,19.52224149,20.85714414,19.5871441,20.47125915,19.7047834,19.66225637,20.09163238,20.0725673,18.96261938,20.15546325,18.90477901,19.59877336,19.95702272,19.66488812
3,2007,19.0516129,18.84456753,18.36928876,19.75213341,18.90755621,19.37625841,18.7802364,18.3327922,19.59391217,19.53495419,18.56524487,19.46453124,19.94129997,19.58800913,19.08373953,18.77064495,19.20529284,19.96530351,18.76695099,18.95303839,18.88925777,19.69592636,19.25778433,18.89650926,17.79676527,19.40797301,18.30546459,18.89715824,18.93647714,19.1046309
4,2007,16.926,17.46693763,16.67096581,17.5279701,16.25683025,16.26085509,16.44536869,17.51748354,18.03879714,17.20291993,16.93608257,17.4083509,18.12308885,17.81217735,17.03957957,17.03699496,17.50488551,17.55931383,16.97467369,17.04992006,17.34129157,18.3014773,16.45921403,17.26345524,16.98906828,17.40546521,17.22288632,17.3860552,16.77128114,17.44348811
5,2007,13.80935484,14.3306976,15.99361399,16.05368142,15.64871834,15.33205469,14.6069602,16.34184979,15.9005592,15.47706411,15.67487415,15.32225714,15.41469207,15.7052171,14.63739589,14.44945958,15.54916381,16.01417726,14.79798178,15.37352343,14.98437957,14.94193825,15.75530941,14.98030727,14.74985751,16.2326626,15.25252773,14.58080402,15.03529081,15.10634526
6,2007,13.42633333,13.564104,14.21018429,14.49570035,13.74567546,13.70962005,17.35809222,15.25969108,16.07585481,15.1070905,12.17550996,13.06179641,14.74704368,14.5258973,13.65192231,14.0842658,15.16884381,13.3794186,13.33098221,14.41762142,12.9917429,12.720858,13.45913975,13.88851919,12.38815838,14.76340343,12.30965057,13.30352486,14.33484412,14.06436228
7,2007,13.33580645,15.59613267,14.41515081,15.4303999,13.64476803,13.89701213,16.83318995,14.71323369,12.74231668,12.7368277,13.74138913,12.68632881,14.80636713,13.09132778,13.48847605,13.76757993,13.35385699,13.02054481,13.19282247,12.62198604,13.31993959,13.51789917,12.69477,13.33349771,13.2559143,12.13378567,12.94624373,14.24294081,13.18830101,11.85329513
8,2007,12.36225806,15.0692187,13.99043341,15.05697633,13.54668485,13.8951726,14.59248535,14.34169921,13.56357246,14.60977306,12.89364251,14.29063825,14.54352027,14.28133224,14.84659232,15.39130815,13.01903911,13.66187291,14.14831111,14.70764747,14.47877974,14.26216475,14.12622036,13.58537359,14.68935889,13.87648776,15.42941044,15.51253331,14.89372591,14.1463784
9,2007,14.569,14.91060595,15.21485268,15.60641357,14.68095015,14.15622968,17.02379779,15.93695809,16.00826666,15.22072467,14.58734899,14.62319824,14.28949721,16.08226318,16.03869858,15.86483978,15.64192643,15.74425123,15.18944978,15.70937659,15.4621476,16.36343527,15.32654746,13.80457165,13.87289679,16.70114276,14.70207257,15.83745529,15.598079,15.43505909
10,2007,15.58290323,15.77434655,16.69998218,15.79794584,18.57412774,16.55297778,16.0791911,16.8275026,18.1877184,18.15941626,16.30141621,17.17860589,17.52347856,15.6972948,15.99849939,15.8590612,16.23787435,16.47819273,16.5707559,16.9798125,18.15391648,16.15812722,16.31903144,16.33600688,16.27912873,15.92063935,15.58375984,17.08675391,16.97956872,16.46676147
11,2007,17.10233333,17.15087809,17.85141542,18.52601949,17.76772428,18.05503991,18.03351578,18.11850174,18.48195167,17.18383335,16.79453705,18.28428129,17.46291891,17.07490228,17.97197233,17.92558548,17.36221045,16.25103534,17.00650329,17.78449355,17.39782804,18.49979553,17.20736974,19.17017704,17.45513575,17.40334692,17.90875493,18.48514158,18.78540241,17.25030058
12,2007,17.8783871,19.41777146,19.7238249,19.53455741,18.28359228,18.77646493,19.46529782,19.45341468,19.38148749,20.04315871,19.57831156,19.9760993,19.56371033,19.47191213,19.28138506,19.03218892,19.57899502,18.16406217,18.18939904,18.86511185,19.61568104,18.95924634,19.87640649,20.73743207,19.20003303,19.30085882,18.36267859,19.16143147,19.63652654,18.82573954
1,2008,19.81032258,20.02438812,19.96437644,20.11530646,19.29182234,20.01027687,19.94015299,20.83928777,20.24738186,20.82585736,19.66393743,21.08628127,19.84719621,19.64887536,20.49027809,20.48576493,20.37182535,19.2515556,18.77874914,19.41800867,19.85782696,20.20532096,19.97903327,20.75310407,19.91323232,19.48687114,20.00126659,20.33203405,20.53211088,20.14893485
2,2008,20.09448276,19.80354756,20.25417889,19.64904928,19.34102721,18.81894399,19.65381839,20.44032132,20.06563383,20.13580095,20.3478632,20.72894697,19.85841898,19.5056896,20.51052758,20.33753776,18.92674176,19.97376269,18.76688264,18.46362218,20.12438698,19.98732128,19.82865148,20.60210086,19.53486681,19.74983031,20.0551748,19.22167703,19.8579189,18.52609403
3,2008,19.25903226,19.0361869,19.32077997,18.92216432,19.09006985,18.82047856,20.15487488,19.95547784,19.03560819,19.4357887,19.24323627,19.76533685,18.58420917,17.96197745,19.17977403,19.28370235,18.43636843,19.29299542,18.00295342,18.83959573,18.70655154,19.0847904,19.24617337,19.16805051,18.35976504,19.78889972,19.35824956,19.60325851,19.94854277,18.76688415
4,2008,16.37433333,16.50035657,17.08226582,17.36163075,16.42469998,16.72027797,15.63341897,17.45011025,17.88631882,17.63014508,18.00107745,18.54352698,16.38728764,17.45246068,17.96272768,17.86811239,17.15067566,17.2033812,16.87344127,17.61008258,17.23807513,16.88824049,17.37465297,17.42697772,17.77114671,16.1320689,18.0052193,16.96440317,19.03288866,17.14314365
5,2008,14.44903226,14.9644685,15.46700632,15.28284426,15.17159569,15.14793847,14.37625099,15.14812881,15.20204022,16.40751055,16.08134272,16.01561512,16.6076118,15.43312348,16.50888228,16.35297465,15.66943324,15.41919741,15.56213174,15.48374072,16.26692476,14.68567559,15.80988532,15.47269656,13.94326581,15.27600425,14.80542922,16.07117905,15.97986177,13.93750244
6,2008,13.74366667,13.38293277,13.71273661,14.45256028,13.68210852,13.77667107,14.86980187,14.37509623,12.26801837,15.03322127,12.48217699,15.71004632,14.20563412,14.19393576,14.26029449,13.74985962,14.58236351,13.03284696,14.41686388,14.68801723,13.11992017,13.17880892,14.21150345,11.00188327,11.29810792,14.56964993,14.492036,13.56857651,14.94802176,12.98147428
7,2008,13.23580645,13.34561552,13.33812046,12.32907328,13.64451873,13.19660303,15.25040305,13.09477829,14.24957589,15.37416867,13.01342084,13.37807189,14.15198404,12.83625281,14.10728139,14.15177185,14.68974906,12.90341704,11.48813621,14.9737754,12.60874851,13.53922878,14.17996901,12.73495237,12.64303259,13.328728,13.29347541,13.84702843,14.68046643,13.38255619
8,2008,14.03580645,15.71701701,14.7597058,13.31795185,14.11421106,13.67605752,14.20626926,13.70037046,14.11585032,15.04134499,14.86566108,14.31992769,15.30031131,14.87783056,13.96574717,13.89182858,15.47432845,15.6525991,13.69872228,14.06539292,14.67208285,14.25475559,13.44698294,14.77861755,14.18665382,14.04725149,13.61618762,14.90047752,14.68985233,12.28953862
9,2008,14.42833333,16.37497822,15.92966991,16.36298567,13.52143981,14.69249418,15.15359271,16.66520637,14.57138289,14.34179737,14.89169343,16.87384628,15.17107189,15.2160705,14.69502473,14.61408326,15.57588927,15.57335148,15.44497186,15.91694166,16.09998189,13.80921991,16.31158543,14.30921374,16.57086078,14.99669541,15.97954457,14.60254661,15.27794226,16.10234425
10,2008,15.66612903,17.15975127,16.2768703,16.18549043,15.18177325,16.64818133,17.88813536,17.53739531,16.23525374,15.88999776,16.96201963,16.03334309,17.02980767,15.86753108,16.70461614,16.54418317,17.02212145,17.05541298,15.7458854,16.24200346,16.2911418,16.67882616,17.08740792,15.78879031,16.3945314,16.85417811,16.77660303,16.69070567,16.30376256,15.8390128
11,2008,17.13466667,18.46953439,18.50457491,18.20228419,18.90550508,17.95098383,17.48695442,17.5783689,17.06975589,18.17723169,18.05928627,18.6351804,17.64298964,16.81902951,17.21771512,17.35453348,17.70291326,17.4291231,17.59322066,17.19299312,18.139448,18.64410095,18.4875778,17.87452492,18.11577482,17.58789572,18.0718868,17.62149824,18.48831807,17.06142718
12,2008,18.18612903,18.99493972,19.25900137,19.41755546,19.96862373,19.37643068,19.47434073,19.27325644,19.25759407,19.5935969,19.17436677,19.57604546,19.15115687,18.56792765,18.68757435,19.06880996,19.63849645,18.19535024,20.23707382,20.06404309,18.62214279,19.51590239,19.17884757,19.45164687,19.5485455,19.09567952,18.30455639,19.7253921,19.41103163,19.69895497
1,2009,19.87419355,20.1394064,20.9597526,20.48018601,20.81274025,20.18915294,19.59546701,20.07442566,19.41583066,20.59890312,20.03419407,20.03671062,20.03766167,19.36266856,19.96229763,19.91223432,19.83005073,19.61564359,19.46155757,19.55368988,20.10031879,19.95846696,19.59828721,20.5749098,20.10219708,20.95896373,20.09759452,19.69423275,20.181334,19.98377536
2,2009,20.38071429,19.64905092,20.42501207,18.73840553,19.34406665,19.81852835,19.01580559,19.4941249,19.44378846,19.37338572,20.11368212,20.97135448,20.01687839,18.92160388,19.72943456,19.84147239,20.58425372,19.65527544,20.39352719,20.20689588,19.96193771,19.25700747,19.64844655,20.03129695,20.09579198,19.73996902,19.44972719,20.28036552,20.21889019,20.46098712
3,2009,19.49,18.53849033,18.47633697,18.56462761,18.42052099,19.16822831,18.55847479,19.99488531,18.41733163,19.60853361,19.54774738,19.49091765,18.33953212,17.93907515,18.53954278,18.61522614,19.0955158,18.30122274,18.26655494,18.90388997,19.28700378,19.67854462,18.42414207,18.785015,18.46439773,19.9868313,19.07567616,18.21387001,19.41560089,18.09597227
4,2009,17.44166667,17.04272029,17.10641415,16.78960712,17.58701419,17.52218435,16.9149297,16.87683257,16.8264673,17.63633652,17.56131583,17.37760907,18.15647118,16.77247101,17.01534034,16.99371722,17.10196566,17.8882177,16.50462438,17.1087405,17.1764268,17.54733957,17.60376653,16.9786888,16.709361,17.18131704,18.12822405,16.6884561,17.63515523,16.20682185
5,2009,15.20548387,17.57990329,15.6604929,16.01879668,15.04905567,14.23199629,16.67811482,15.96206374,13.94460639,15.2448955,15.34558862,16.59578608,16.97800689,16.59413323,15.555797,15.09983707,16.2939388,16.13375746,15.81120569,14.89224355,14.71343115,15.7237998,15.64395472,15.88019254,15.95660236,15.93332287,15.40161417,15.81005453,15.44384043,16.13084404
6,2009,14.26733333,15.16953461,14.78209725,14.34554487,12.89549077,13.1343849,12.71802751,13.66444075,13.00445318,13.70286693,15.54553663,15.45851127,14.9617911,14.24905078,12.66941232,12.79852842,14.67932504,14.90922032,12.91792175,13.90557115,15.25586325,14.02803931,13.55559366,13.33084929,14.09808886,13.46218224,15.11879786,13.90843002,13.83413056,13.39239169
7,2009,12.63580645,14.0575256,13.00654975,12.83046679,13.47407487,14.08983511,12.86856427,13.43017633,13.98784569,12.33556122,13.11677938,12.33750701,14.3506094,15.55174215,12.75756462,11.9899932,14.91594422,12.33963627,12.15708884,13.06729191,14.73597301,15.74377998,12.54965586,15.0207342,14.53253803,13.57173351,13.8448879,15.37721681,13.20828269,13.48327243
8,2009,14.71258065,15.47947325,14.76711974,13.55365145,14.67676081,14.49835815,14.0026785,14.00567066,14.50501678,14.21088828,15.55355184,14.32582596,15.923561,13.94842312,13.25793208,13.14585468,15.79682307,13.94435941,13.86645342,15.58241107,15.14422149,15.86125985,15.75440597,16.36915329,14.00591193,14.11253956,13.8794726,15.32310678,14.02982462,12.7154517
9,2009,14.083,13.91316809,15.26859144,17.38048772,17.41831385,14.64062667,15.13402307,14.28463668,15.26992649,15.63872383,15.86255898,14.43592931,15.96728998,16.59645979,15.90122629,15.48503991,17.02214219,15.61943565,15.76008363,15.7594577,14.94239782,15.89232403,15.03721167,15.59762915,15.42111588,15.72473068,16.98307046,14.81321107,15.74413775,14.92576319
10,2009,16.40935484,15.86336042,17.11808769,16.8457241,17.57504426,15.56023173,16.82913263,15.75944852,17.02398019,17.39651253,17.36274329,17.23536325,17.04667011,15.93087492,16.05416845,16.06196774,17.69410598,16.66833296,17.71478061,16.7742355,16.25825492,16.94294881,18.02027529,17.50047492,16.553611,17.2461925,16.19401438,16.84521918,16.75150017,15.22603074
11,2009,17.89133333,17.58050232,18.26488938,17.74790824,18.93009204,17.31980346,17.65521068,17.69615438,17.76725866,18.05300453,17.71782272,18.77135211,18.49932851,18.55260614,17.65197796,17.55194881,18.2669949,18.49793219,18.174603,17.07536754,17.14129806,18.3772935,18.41146486,18.20539781,17.14238577,17.95428124,18.08703005,18.31474227,17.7624636,18.67279591
12,2009,19.06483871,19.71984929,19.71313658,18.65413934,20.21278951,20.21627901,18.9234434,18.33685515,20.41515261,18.73777201,20.40109403,19.91610844,20.21644881,19.60132018,19.15920921,19.45819685,19.41123886,19.5816092,19.46013814,18.33581078,19.23010899,18.79259205,20.63484,20.07830965,19.56809045,19.14618874,19.02652716,19.64675992,19.36024524,19.20827814
1,2010,20.46322581,19.66702825,20.41149323,20.11961921,21.23719933,20.37328578,19.39229219,19.65747005,21.10010259,19.87975169,21.01273399,20.3813114,21.00383634,20.31777833,20.05658665,20.31425589,19.72511507,20.1868263,20.9651961,19.86616783,20.11221312,19.8977257,20.43324574,20.53365578,20.99014553,20.02483696,19.24061489,20.05260647,20.24547614,20.47227382
2,2010,20.88785714,20.75666482,20.22988455,19.40187351,20.50400729,20.05202054,19.86334766,19.50052558,20.43797987,20.36922764,20.60142679,19.97438411,20.24254535,20.24646308,20.49369473,20.6288149,20.54573027,18.91153669,19.31334062,19.53130793,20.30374721,19.50665146,19.86378508,20.92511355,21.25739659,19.68650411,19.90291151,19.52329753,19.81959472,19.95862351
3,2010,19.40193548,19.25435881,19.17378617,18.35912141,17.87654743,19.06252968,19.33730785,18.74191699,19.84773043,19.34767474,20.3471806,19.1698515,19.64373059,18.72345253,19.01620355,18.30636959,19.1246243,19.57727173,18.56528831,19.84853738,20.19018422,19.62347104,19.39911161,18.88254756,19.82581856,18.24211134,19.82321631,20.00586294,19.35012641,19.0101344
4,2010,16.97566667,17.6969894,16.72840335,17.97004796,17.4810204,17.68352603,16.91673711,16.75868478,16.34589246,17.96329073,16.90286607,16.50747311,18.00816864,15.92014263,17.15205475,17.13637961,17.46178534,17.27578329,16.59726589,17.81553466,17.13166696,17.73480535,17.23240863,16.96361943,17.91979793,18.52566155,16.96911656,16.09497761,18.19793134,17.20328592
5,2010,14.45419355,16.02746346,15.60185314,17.14555648,14.94686212,14.81051663,15.55495526,15.39652814,16.17140382,15.83070194,16.16192838,15.61250927,15.64617575,15.48898274,16.62692645,16.6913615,15.22835266,15.84718785,15.75724171,16.06719457,16.49228184,15.43851489,15.13813974,14.87463103,15.53987878,15.71892018,15.42688733,16.05853765,14.74368127,15.04635335
6,2010,13.578,14.11826801,13.7557331,14.58545799,13.8906525,14.19943897,13.67009203,13.88759987,13.70124243,13.35651086,15.06503047,13.59763489,15.94312631,14.63659721,15.73208111,16.04450271,14.22106438,13.82000499,12.01222341,15.86442615,13.50905709,14.55895773,14.39321325,13.47207144,12.57513132,14.57593504,12.01236146,14.75846822,12.19015117,13.53525035
7,2010,11.25387097,13.55834194,14.38509223,13.95520506,14.4899967,13.55727354,12.43323645,12.87623064,12.16227643,13.69051977,15.0977679,15.95679222,14.28316528,12.85667418,14.93577217,15.39690792,14.20915692,14.99761355,13.72922883,13.9263257,12.15733026,13.47017519,12.78271748,12.36543784,12.35001819,13.04872621,13.44792476,14.83343987,12.73810149,12.9133828
