Mes,Año,Observado,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,CMCC-ESM2,CNRM-CM6-1,CNRM-ESM2-1,CanESM5,EC-Earth3,EC-Earth3-Veg-LR,FGOALS-g3,GFDL-CM4,GFDL-CM4_gr2,GFDL-ESM4,HadGEM3-GC31-LL,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-MM
2,2023,,0.012722324,0.239157151,0.007968166,0,0,0,0,0.002342757,0,0,33.31733246,0,0.000277591,0,0,0,0,1.630832536,0,0,0,0.002377666,0,0,0,0,0,0,0
3,2023,,0.002299418,0.007100032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001113094,0,0,0,0,0,0,0
4,2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300899,0,0,0,0,0,0,0
5,2023,,0,0.055235389,0,0.018385977,0.005301153,0,0.00317601,4.201863235,0,0,0,0,0.000415328,0,0,0,0,0,0,0,0,0,0,0.577344996,0,0,0,0,0
6,2023,,0,4.675206643,0,0.999034863,1.012430033,0.564432811,0.001913107,0.016049611,25.84327154,0,0,0,0.00970282,0,6.119900365,0,0,0.902584009,1.983702305,6.988831773,0,0,0,15.74657609,30.94942147,0,3.494244494,2.626485983,0.001028057
7,2023,,4.121997692,19.50637276,0,21.32793702,14.86990132,45.24176106,6.975594689,0.034303437,12.95589587,0,0,27.53201343,14.648505,7.190369319,12.95086684,105.8167143,7.091571719,72.57599571,19.95398041,3.006303382,24.3689939,2.006545898,73.29276638,1.467389487,11.24751981,0,37.01510665,0,29.72318395
8,2023,,2.053607545,0.053163953,36.40955958,10.2147629,0.003684997,17.81066741,0.002433257,0,0.866879155,1.773310656,0,0,31.57647614,0,0,17.74630019,16.87226174,0,0,26.35429196,0,0,0,28.75465261,6.172757202,0,0,0,1.957877352
9,2023,,0,0.002253735,0,0,0,0,0,0,0,0,0,0,0.001224981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002594864,0,0,0,0,0,0,0
12,2023,,0,0.018216976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227,0,0,0,0,0,0,0
1,2024,,0.016069496,0.014518811,0,0,0,0,0,0,0,0,19.59223724,0,0.052272184,0,0,0,0,0,0,0,0,0.003334182,0,0,0,0,0,0,0
2,2024,,0.018004764,0.054396468,0,0,0,0,0,0,0,0,20.84906778,0,0.013892073,2.866703705,0,0,0,0.008324608,0,0,0,0.007511443,0,0,0,0.872305675,0,0,0
3,2024,,0.655637022,0.009600721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001872423,0,0,0,0,0,0,0
4,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2024,,0,0.359562979,0,0.008513959,0.000606199,0,0.005958097,0,0,0,0,0,2.130154376,0,0,0,0,0,0.000385918,0,4.68871231,0,0,0,0,0,0,0,0
6,2024,,0,2.740269462,1.162356457,0.027183775,0.000344891,0,0,2.063811143,0,0,0,0,0.01097827,0,0.932793084,0,0,5.677801619,0,4.00186457,0,0,0,0,0,0,0,16.2667186,0
7,2024,,28.53399624,51.5540133,1.209052341,2.021272668,67.48139363,0,1.995718414,16.45524679,0,0.786117734,0,0,11.84253438,0,0.001166648,0,0,0,9.670747361,58.26902402,66.6800787,5.468155503,0,10.024368,0,0,0,4.528537577,1.956542109
8,2024,,0,0.013227353,0,0.009114759,0.001269689,0,0,11.35195451,0,0,0,0,0.018051323,43.45592144,38.43987328,1.894642185,0,0,22.25088178,0,3.65521475,20.35173877,0,0,0,0,0,0,0
9,2024,,0,0.002243205,0,0,0,0,0,0,0,0,0,0,0.011699697,0,0,0,0,0,0,0,3.752115809,0,0,0,0,0,0,0,0
10,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2024,,0.001116924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003035859,0,0,0,0,0,0,0
12,2024,,0,0.009865651,0,0,0,0,0,0,0,0,0,0,0,0,0,1.887830739,0,0,0,0,0,0.001465329,0,0,0,0,0,0,0
1,2025,,0,0.035713963,0,0,0,0,0,0,0,0,0,0,0.018419233,0,0,0,0,0,0,0,0,0.006335336,0,0,0,0,0,0,0
2,2025,,0.01735588,1.526913078,0.005760857,0,0,0,0,0.004944523,0,0,0,0,0.008196919,0,0,3.214121653,0,0,0,0,0,0.009881496,0,0,0.723553028,17.62546994,0,0,0
3,2025,,0.000329295,0.098861043,0,0,0,0,0,0.083560025,0,0,0,0,0,0,0,0,0.991703325,0,0,0,0,0.001834052,0.971191783,0,0,0,0,0,0
4,2025,,0,0,0,0,0,0,0,0,0,0,0,0,0.000407076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2025,,0,0.009758686,0,0,0.000182444,3.33902906,0.001000189,0,0,2.880740703,0,0,0.006535154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2025,,0,0.361936513,0,0,0.001129062,0,0,4.138232477,0,36.56662086,0,0,0.011359115,0,0,6.950861195,0,0,1.973548269,9.997857342,0,0,0,3.197448599,0,0,0,1.820072803,7.696895138
7,2025,,6.173314547,7.12208837,0,0.07363978,45.65156827,0,45.13955527,0.062529585,0,17.81816015,0,5.05551379,37.38588105,0,0,0,22.61069547,0,0,0,7.444217974,6.008694904,0,0,0,0,0,109.832761,0
8,2025,,20.20070005,0.10305084,0,0.006029491,0.002008357,0,0.002021826,5.164218653,0,122.021243,0,84.49170907,1.120541589,0,0,0,0,0,8.976254322,9.989395849,0,0,0,0,0,6.838813799,0,0,5.800560396
9,2025,,0,0.001414083,0,0,0,0,0,0,0,9.291572794,0,0,0.003412885,0,0,0,0,0,0.00003363,0,0,0,0,0,0,0,0,0,0
10,2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2025,,0.023065517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770834,0,0,0,0,0,0,0
12,2025,,0.001016677,0.055522664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001461723,0,0,0,0,0,0,0
1,2026,,0,0.026953533,0,0,0,0,0,0,0,0,0,0,0.006794638,0.803621215,0,0,0,0,0,0,0,0.003791811,0,0,0,8.906861537,0,0,0
2,2026,,0.01109743,0.115186117,0,0,0,0,0,0,0.89420265,0,0,0,0.138905209,0.844768248,0,2.765706585,0.982177029,0.004426204,0,0,0,0.004276956,0,0,0,0.90415812,0,0,0
3,2026,,0.009971475,0.188360595,0.000337219,0,0,0,0,0,2.741101905,0,0,0,0.003850486,0,0,0,0,0,0,0,0,0.00145047,1.053567435,0,0,0,0,0,0
4,2026,,0.000460326,0,0,0,0,0,0,0,0,0,0,0,0.000692802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2026,,0,0.027128402,0,0,0,0,0.004629688,0,0,0,0,0,0.004014137,0,0,0,0,0,0.000259531,0,0,0,0,0,0,0,0,0,0
6,2026,,0,0.087727572,0,0.001227293,1.008775366,24.40832991,12.99201326,2.066095671,0,0,0,0,12.16203557,0,0,3.856283367,0,0,9.198290888,0.001576131,2.714997961,0,1.967338921,11.73542747,17.12963776,0,0,1.592684499,0
7,2026,,2.065599735,5.490877129,35.46312338,0.014758905,0.004535551,0,11.99687465,27.02498701,8.501997956,11.20413573,6.792358949,16.54249561,11.47504588,0,0,0,0,0.874984473,0,4.006368053,0.808844176,19.15763367,4.94825826,0,18.99382947,6.124643269,1.256053345,92.46910653,11.95215283
8,2026,,0,0.009623334,8.091153987,0.041404546,0.005687427,0,0,0,1.824794867,102.2019629,51.94859315,0,40.42414503,0.982769828,2.917876369,0,11.91085225,49.50917984,2.981204913,2.004924242,17.8791195,0,0,0,0,0,39.75935079,0,0
9,2026,,0,0.013779614,0,0,0,0,0,0,0,0,0,0,0.012995471,0,0,0,0,0,0,0,0.51127808,0,0,0,0,0,0,0,0
10,2026,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2026,,0.001079613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000883523,0,0,0,0,0,0,0
12,2026,,0.011793551,0.006581245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626808,0,0,0,0,0,0,0
1,2027,,0.003999837,0.010906398,0.000416488,0,0,0,0,0,0,0,0,0,0.003666726,0,0,0,0,0,0,0,0,0.001855546,0,0,0,0,0,0,0
2,2027,,1.089298863,0.19870621,0,0,0,0,0,0,1.907781086,0,18.6628071,0,0.012184045,0,0,0,0,11.19976189,0,0,0,0.002791601,0,0,2.64715703,17.62808072,0.88049375,0,0
3,2027,,0.018836959,0.085828217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105224,0,0,0,0.000137481,0,0,0,21.53545401,0,0,0
4,2027,,0,0,0,0,0,0,0,0,0,0,0,0,0.001014587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2027,,0,0.031421727,0,0.037801637,0.000378716,0,0.00511728,0,0,0,0,0,0.00953342,0,0,0,0,0,0.000351557,0,0,0,0,0,0,0,0,0,0
6,2027,,0,4.344636013,22.62764603,0.14367147,0.003624655,7.969472849,0.00564035,0,0,80.06058458,0,1.585200951,10.41275784,95.75168902,101.1266121,27.93441087,0,11.46151371,0.0000589,1.000479204,0.918847896,0,0,9.93678927,0,0,0,0,0
7,2027,,4.110351307,22.48295869,86.66864192,2.022945241,0.004581931,132.1028635,58.10080552,1.033122315,0,70.096928,0,1.744248428,190.5723733,119.0259125,104.5241837,0,15.61066446,0,6.261775848,37.19718034,10.37785898,2.024174562,0,30.43125802,24.13632362,11.8499656,10.496249,0,0
8,2027,,2.066108696,0.04783217,2.12313321,19.18080465,0.004225661,105.1108186,27.41130632,6.098492337,0,0,0,0,12.31400157,0,0,0,22.35619935,0,0.954726354,2.004518795,18.2948367,0,0,0,5.484200304,0,30.18915291,0,8.738450174
9,2027,,0,0.091174388,0,0,0,0,0,0,0,0,0,0,0.002821486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2027,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170221,0,0,0,0,0,0,0
12,2027,,0,0.010473906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590914,0,0,0,0,0,0,0
1,2028,,0,0.012536575,0.010031389,0,0,0,0,0,0,0,0,0,0.001528307,0,0,0,0,0,0,0,0,0.002176752,0,0,0,0,0,0,0
2,2028,,0.008684027,2.321121595,0,0,0,0,0,0,0,0,18.63350035,0,0.006967827,0,0,3.653523879,0,0,0,0,0,0.004425134,0,0,0,0,0,0,0
3,2028,,0.002803199,0.033719051,0.000171815,0,0,0,0,0,0,0,0,0,0.003712437,3.911046396,0,0,0,0.005312939,0,0,0,0.001589041,0,0,1.760837866,0,0,0,0
4,2028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2028,,0,0,0,0.037987241,2.00544338,0,0.003128065,0,0,0,0,0,0.011897148,0,0,0,0,0,0,0,0,0,0.991221635,0,0,0,0,0,0
6,2028,,0,0.042841917,4.23075352,1.12859889,0,0,0,2.338264156,0,43.0419689,0,0,0.000419137,0,2.913601268,0,0,0,2.988853353,3.53059692,9.397142002,0,1.970055492,6.166904687,6.476958549,0,0,20.68903056,0
7,2028,,58.88440108,0.247849011,0.061960802,0.03155152,0.000321308,2.781732414,0,0.041991971,0,15.72256518,0,1.781270545,0.010916109,0,3.884962092,0,5.176850393,0.914199499,0.001445224,28.010098,0,4.028177045,0,119.7810607,17.68803134,0,0,41.13227616,0
8,2028,,40.64728861,7.195282834,0.045789822,0.014693335,3.006490263,5.79904082,1.981647467,39.81817153,0,29.71187374,0,0,0.012362499,0,0,28.87741653,0,0,0,7.987678359,0,46.80496826,0,1.4750198,71.8840073,0,26.60583909,0,0
9,2028,,0,0,0,0,0.00068075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001267455,0,0,0,0,0,0,0
12,2028,,0,0.029375997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001163358,0,0,0,0,0,0,0
1,2029,,0,0.03226869,0,0,0,0,0,0,0,0,0,0,0.011649506,0,0,0.845657297,0,0,0,0,0,0.000907784,0,0,0,0,0,0,0
2,2029,,0.001278819,0.201010599,0,0,0,0,0,0,0,0,16.52387676,0,0.024253717,7.864932997,0,1.774044684,0,0,0,0,0,0.003986329,0,0,0,0,0,0,0
3,2029,,0.000308363,0.108674431,0.00015371,0,0,0,0,0,1.795942611,0,0,0,0,0,0,0.86667082,0,0,0,0,0,0.00155452,0,0,0,21.72454219,0,0,0
4,2029,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2029,,0,0.001035245,0,0.107338568,0,0,0.005074441,0,0,0,0,0,0.001805104,0,0,0,0,0,0,2.00105118,0,0,0,5.53792758,0,0,1.495291504,0,1.946568657
6,2029,,0,0.063591289,4.258448741,0.067456681,0.004572147,18.44258643,0.004206029,0,6.097011385,3.963385281,0,3.524077676,0.163084869,0,1.901756108,0,0,0,9.997653895,0.00022871,0,0,0,13.4162593,4.124313991,0,8.053963512,0,0
7,2029,,0,0.170568859,4.251580382,0.006333867,10.04703434,23.98102896,0.005676673,39.46756287,0,0,0,80.80123557,0.020850024,3.945827464,0,0,4.037283056,11.86756312,4.945627805,54.3591837,47.76418496,11.29045376,0,31.8997653,7.142434044,275.893767,5.579926341,4.679840232,0
8,2029,,0,0.168229266,1.087290587,0.027594569,0.000518324,0,0,0,0,7.847254971,0,19.69623924,15.51857558,2.962754311,0,88.66943668,0,0,7.64281298,0,0,0,0,0,3.60676755,14.67345814,0,0,0
9,2029,,0,0.002897295,0,0,0,0,0.003705239,0,0,0,0,0,0.010036705,0,0,0,0,0,0.001175658,0,0,0,0,0,0,0,0,0,0
10,2029,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2029,,0.000276608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005980468,0,0,0,0,0,0,0
12,2029,,0,0.014109053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002364586,0,0,0,0,0,0,0
1,2030,,0,0.017254337,0.001019598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001818964,0,0,0,0,0,0,0
2,2030,,0.024467949,2.278832399,0,0,0,0,0,0,0,0,0,0,0.00074217,0,0,0,0,0,0,0,0,0.003350463,0,0,0,0,0,0,0
3,2030,,0.008682403,0.28276001,0.000661506,0,0,0,0,0,5.586679536,0,0,0,0,2.959146661,0,0,4.940381577,0,0,0,0,0,0,0,0.780682399,0,0,0,0
4,2030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2030,,0,0.05640552,0,0.065216879,0,0,0,0,0,0,0,0,0.007264058,0,0,0,0,0,0,0,0,0,47.0520128,1.710455328,0,0,0,0,0
6,2030,,0,0.27201838,0,0.105979235,0.001659189,2.869679325,0.002084921,0,27.001066,0,0,0,15.09703836,0,0,19.56716115,0,0,0,0,3.657285703,0,5.935233205,20.66575381,0,0,5.406028379,0,1.839757162
7,2030,,5.224435507,0.016522307,6.307491451,9.191773131,17.43778935,0,0.000238724,0,23.19884609,53.29464441,0,0,0.059486722,4.66325477,7.484275882,143.8828748,0,0,0.001805392,0,0,19.1618632,48.59491197,3.550005375,0,7.581048573,3.556935436,0,39.8581322
8,2030,,2.071950251,0.111501354,0,1.548168509,0,0,9.897290785,0,0.942104181,0,0,2.526046485,2.24693152,0,0,0,0,0,0,11.98744892,0,54.90199136,61.79461343,16.63888529,0,0,6.394255795,0,0
9,2030,,0,0,0,0,0,0,0,0,0,0,0,0,0.002881601,0,0,0,0,0,0.0000329,0,0,0,0,0,0,0,0,0,0
10,2030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2030,,0,0,0,0,0,0,0,0.028583886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000550527,0,0,0,0,0,0,0
12,2030,,0,0.114872436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001112418,0,0,0,0,0,0,0
1,2031,,1.60E-05,0.162631702,0,0,0,0,0,0,0,0,0,0,0.000854657,0,0,0,0,0,0,0,0,1.027036026,0,0,0,0,0,0,0
2,2031,,1.040271054,0.611167714,0,0,0,0,0,0.088447895,0,0,0,0,0.022734792,0,0,0,0,0,0,0,0,2.689079861,0,0,0,0,0,0,0
3,2031,,0.000088183,0.115308396,0.000642524,0,0,0,0,0,0,0,0,0,0.000878436,0,0,0,0,0.004107509,0,0,0,0.000566898,1.95011504,0,0,0,0,0,0
4,2031,,0,0,0,0,0,0,0,0,0,0,0,0,0.000399459,0,0,0,2.015820892,0,0,0,0,0,0,0,0,0,0,0,0
5,2031,,0,0,0.000292934,0.007813862,0.00155617,0,0,0,0,0,0,0,0.012033996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463113
6,2031,,0,17.90896465,0,0.071172575,23.40623832,0,6.975564905,0.020654071,0,33.0664723,0,0,0.001920403,0,0,0,0,0.635894165,0.0000128,3.995947156,6.599521084,0,0,0,0,0,0,4.320864454,0.937984032
7,2031,,40.9554013,10.99355613,2.099385595,12.14229885,0,0,62.26580045,0.042898868,0.945241589,0.77168305,0,78.25926277,8.242400435,0,0,7.873171714,3.065307704,0,0,18.02656754,9.503555057,4.026611835,0,0.37638495,0,53.18318378,4.528310712,19.11968051,39.13176883
8,2031,,0,7.698100246,0,0.029905243,4.023948538,0,0.00576437,9.331979934,0,0.746657667,0,0,0.041578511,0,1.850203315,0,89.2808044,0,7.280486026,0,7.672373593,58.16602615,6.957474428,0,0,0,0,0,6.388819701
9,2031,,0,0.045667052,0,0,0.004545784,0,0,0,0,0,0,0,0.00821997,0,0,0,0,0,0.00017506,0,0,0,0,0,0,0,0,0,0
10,2031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001732033,0,0,0,0,0,0,0
12,2031,,0,0.015741797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002029641,0,0,0,0,0,0,0
1,2032,,0,0.070093665,0,0,0,0,0,0,0,0,0,0.396121237,0,0,0,0,0,0,0,0,0,0.00439586,0,0,0,0,0,0,0
2,2032,,0,0.481614123,0.019700132,0,0,0,0,0,0,0,11.70626459,0,0.006198359,0,0,28.94579669,0,0,0,0,0,0.007297928,0,0,0,10.67151683,0,0,0
3,2032,,0.001185384,0.144466779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852189866,0,0,0,0.000902102,0,0,0,3.871830189,0,0,0
4,2032,,0,0,0,0,0,0,0,0,0,0,0,0,0.000413988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2032,,0,0.164787737,0,0.04483129,0,0,1.925214358,0,0,0,0,0,0.096545275,0,0.897528368,0,0,0,0,0,0,0,0,6.284865127,0,0,0,0,0.001966199
6,2032,,0,0.262535501,0,10.86226594,3.008415154,0,1.990943702,0,0,0,0,0,2.423960335,0,0.112508462,2.934926079,0,0.005067416,0.002690972,0.001595248,0,0,0,0,0,0,0,0,1.93804369
7,2032,,0,5.477530201,3.466646043,0.036938752,0,87.16712551,38.39981994,99.1598768,0,0,0,39.72898128,0.019511066,0,0,17.59206422,26.16740877,3.672296285,0.000189037,3.995947435,0,0,0,0.620421095,0,7.146312369,1.536682207,0,0
8,2032,,0,3.247653903,23.49144288,0.001887793,0.006269627,0,30.36853644,2.084490433,0,0,37.82995575,0,20.65589439,0,3.824211061,21.17088769,0,18.03828723,5.996466427,5.983056103,0,0,0,39.31714945,1.813341441,0,0,0,0
9,2032,,0,0,0,0,0,0,0,0,0,0,0,0,0.007243469,0,0,0,0,0,0.001249345,0,0,0,0,0,0,0,0,0,0
10,2032,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2032,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000472461,0,0,0,0,0,0,0
12,2032,,0,0.052273724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030443,0,0,0,0,0,0,0
1,2033,,0,0.119554547,0,0,0,0,0,0,0,0,0,0,0.000688152,0,0,0,0,0.002165797,0,0,0,0.00162403,0,0,1.855948471,0.91169061,0,0,0
2,2033,,0.001140487,0.140609135,0.014497744,0,0,0,0,0,0,0,0,0,0,0,0,2.371923778,1.982766464,0,0,0,0,0.002474223,0,0,0,22.54390869,0,0,0
3,2033,,0.006665191,0.226533495,0.000353307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002736213,0,0,0,0.001588992,0,0,0.782602126,2.903351391,0,0,0
4,2033,,0,0,0,0,0,0,0,0,0,0,0,0,0.000950087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2033,,0,2.391516853,0,0.088084146,0.000963314,0,0.001095438,0,0,0,0,0,0.102157151,0,7.0938841,0,0,0,0,0,0,0,0,23.5220666,0,0,0.772457164,0,0
6,2033,,0,0.033530187,13.63091577,9.169267778,0.001706209,3.886352836,0.004721145,0,0,11.24360512,0,0,0.027492788,11.96298046,19.81899863,0,0,15.35921414,0,0.002646122,0,0,9.960224506,6.170249118,0,55.35773464,3.085828254,0,0.000454949
7,2033,,49.93258453,18.15580299,59.71877619,155.2153887,0.000629096,0.964645002,0.000188531,44.58490739,5.572020565,30.1619746,0,48.18884347,0.095817391,0,2.890701008,11.93137207,6.056246555,23.72921725,0,90.80331202,45.78259542,8.030076328,0,0,13.83771521,47.74652934,0,1.828980981,9.381299928
8,2033,,37.2190217,21.35050262,0.032466618,51.67026292,0.000417189,0,0,3.125373804,0,0,0,47.41794394,27.74980177,31.6145422,39.39371133,0,0,5.598405275,2.988103936,0.000258215,0,0,0,0,94.88231289,0,0,0,0
9,2033,,0,0,0,0,0.002708883,0,0,0,0,0,0,0,0.022270133,0,0,0,0,0,0.0000169,0,0,0,0,0,0,0,0,0,0
10,2033,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2033,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291533,0,0,0,0,0,0,0
12,2033,,0,0.062571648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020156,0,0,0,0,0,0,0
1,2034,,0,0.170955266,0.004460162,0,0,0,0,0,0,0,9.746651414,0,0,0,0,0,0,0.001731173,0,0,0,0.008536565,0,0,0,0,0,0,0
2,2034,,0.009780814,0.140818646,0,0,0,0,0,0.051091202,0,0,61.252168,0,0.000306808,0,0,0.739414504,0.975141479,0,0,0,0,0.009701098,0,0,1.652166959,0,0,0,0
3,2034,,2.05665794,0,0.006467574,0,0,0,0,0,0,0,0,0,0.00395126,0,0,0,0,0,0,0,0,0.001166025,0,0,0,0,0,0,0
4,2034,,0,0,0,0,0,0,0,0,0,0,0,0,0.000756687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2034,,0,0.017150442,0,0.014709149,0.001104515,0,0.00550023,0,0,0,0,0,0.049067274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2034,,0,5.248858773,0,0.037992095,0,0,0.005201278,0.036375916,6.576346823,3.713530715,0,0,0.012613903,0,0,0,0,3.738332684,0,6.989371326,1.868132412,0,0,1.574083147,0,0,0,0,0.001004993
7,2034,,2.085914536,8.961155184,2.151304378,0.019805066,0,0,36.5946653,4.113065813,0,41.96119712,0,0.70858148,12.25267214,0,0,0,67.48334002,3.683160102,23.52510597,0,0,24.60933875,0,0,0,0,5.394835184,6.527568493,0
8,2034,,41.75296742,53.2733016,25.34981999,3.032256167,0,0,0.000728971,0,92.78011426,36.51558678,0,6.089286352,2.211852021,0,0,0,6.16837219,82.0061663,0.001046788,0,0,0,0,0,0,5.788054967,45.0581527,0,7.108957734
9,2034,,0,0.081612717,0,0,0,0,0,0,0,0,0,0,0.00495637,7.001422311,0,0,0,0,0.000554279,0,0,0,0,0,0,0,0,0,0
10,2034,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2034,,0.006066373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118332,0,0,0,0,0,0,0
12,2034,,0,0.002154737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001380638,0,0,0,0,0,0,0
1,2035,,0,0.002832744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001737958,0,0,0,3.814321499,0,0,0
2,2035,,0,0.0367223,0.001556222,0,0,0,0,0,0,0,0,0,0.013046972,0,0,0,0,0,0,0,0,0.230592097,0,0,0,0,0,0,0
3,2035,,0.007482667,0.004410844,0,0,0,0,0,0.002668933,0,0,0,0,0.000275967,1.944562124,0,0,0,0,0,0,0,0.000956684,0,0,0,0,0,0,0
4,2035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2035,,0,0.144015978,0,0.051107697,0.000230324,0,0,0,0,4.959869144,0,0,0.030470004,0,9.146803962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2035,,0,28.06259688,0.00051995,0.039358299,0.014773714,0,0.002491143,0.023329799,0,0,0,0,5.229991627,0,0,0,0,0,0,0,5.496014187,0,0,0,0,0,0,5.628493513,0
7,2035,,0,3.311572707,0.053402331,33.95986844,0.011582851,7.80959233,0,0.024066381,26.78940514,2.570317127,0,101.4431163,25.34313719,0,0,0,0,3.741997375,78.66813762,0,15.69007518,12.20238703,35.13548179,0,0,0,76.9844234,0,5.805839536
8,2035,,34.86684212,0.074379714,0,0.094394187,13.52162238,1.881166223,0,0,0,0,0,0,4.412947426,1.969422777,0,0,0,6.63404186,5.968014277,11.66688419,0,3.025500109,0,5.713541319,0,0,12.87906177,0,0
